season,phase,date,team,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7
2012-13,RS,2012-11-20,Toronto Raptors,Yes,Yes,No,Yes,No,No
2012-13,RS,2012-11-21,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2012-13,RS,2012-11-23,Toronto Raptors,No,No,No,Yes,No,Yes
2012-13,RS,2012-11-25,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-11-27,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-11-28,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2012-11-30,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2012-12-03,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-12-05,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-12-07,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-12-09,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-12-10,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2012-12-12,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2012-12-14,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-12-16,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-12-18,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-12-19,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2012-12-21,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2012-12-26,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2012-12-28,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2012-12-29,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2013-01-02,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-04,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-06,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-09,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-11,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-13,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-15,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-01-16,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2013-01-18,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2013-01-20,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-23,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-01-24,Toronto Raptors,Yes,No,Yes,No,No,No
2012-13,RS,2013-01-26,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2013-01-28,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-01-30,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-01,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-03,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-06,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-08,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-10,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-12,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-02-13,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2013-02-19,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-02-20,Toronto Raptors,Yes,No,Yes,No,No,No
2012-13,RS,2013-02-22,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2013-02-25,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-02-27,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-01,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-03-02,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2013-03-04,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2013-03-06,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-08,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-10,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-13,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-15,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-17,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-20,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-22,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-03-23,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2013-03-27,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-29,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-03-31,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-04-01,Toronto Raptors,Yes,No,Yes,Yes,No,No
2012-13,RS,2013-04-03,Toronto Raptors,No,No,No,Yes,No,No
2012-13,RS,2013-04-05,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-04-06,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2012-13,RS,2013-04-09,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-04-12,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-04-14,Toronto Raptors,No,No,No,No,No,No
2012-13,RS,2013-04-16,Toronto Raptors,Yes,Yes,No,No,No,No
2012-13,RS,2013-04-17,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2013-10-30,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-01,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2013-11-02,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2013-11-05,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2013-11-06,Toronto Raptors,Yes,No,Yes,No,No,No
2013-14,RS,2013-11-08,Toronto Raptors,Yes,Yes,No,Yes,No,No
2013-14,RS,2013-11-09,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2013-14,RS,2013-11-11,Toronto Raptors,No,No,No,Yes,No,Yes
2013-14,RS,2013-11-13,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-15,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-17,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-20,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-22,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-26,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-11-29,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-01,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-03,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-06,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-08,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-10,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-13,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2013-12-14,Toronto Raptors,Yes,No,Yes,No,No,No
2013-14,RS,2013-12-18,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-20,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2013-12-22,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2013-12-23,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2013-12-27,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2013-12-28,Toronto Raptors,Yes,No,Yes,No,No,No
2013-14,RS,2013-12-31,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-01-01,Toronto Raptors,Yes,No,Yes,No,No,No
2013-14,RS,2014-01-03,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-01-05,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-01-07,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-01-08,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-01-11,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-01-13,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-01-15,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-01-17,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-01-19,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-01-20,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-01-22,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-01-24,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-01-25,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2013-14,RS,2014-01-27,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-01-29,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-01-31,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-02-01,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-02-03,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-02-05,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-02-07,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-02-10,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-02-12,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-02-18,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-02-19,Toronto Raptors,Yes,No,Yes,No,No,No
2013-14,RS,2014-02-21,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-02-23,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-02-25,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-02-27,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-03-02,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-03-07,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-03-09,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-03-10,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-03-12,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-03-14,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-03-16,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-03-18,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-03-19,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-03-21,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-03-23,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-03-25,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-03-26,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-03-28,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-03-30,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-03-31,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2013-14,RS,2014-04-02,Toronto Raptors,No,No,No,Yes,No,No
2013-14,RS,2014-04-04,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-04-05,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2013-14,RS,2014-04-09,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-04-11,Toronto Raptors,No,No,No,No,No,No
2013-14,RS,2014-04-13,Toronto Raptors,Yes,Yes,No,No,No,No
2013-14,RS,2014-04-14,Toronto Raptors,Yes,No,Yes,Yes,No,No
2013-14,RS,2014-04-16,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2014-10-29,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-01,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-11-02,Toronto Raptors,Yes,No,Yes,No,No,No
2014-15,RS,2014-11-04,Toronto Raptors,Yes,Yes,No,Yes,No,No
2014-15,RS,2014-11-05,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2014-15,RS,2014-11-07,Toronto Raptors,No,No,No,Yes,No,Yes
2014-15,RS,2014-11-09,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-11,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-13,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-15,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-19,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-21,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-11-22,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2014-11-24,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2014-11-26,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-28,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-11-30,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-12-02,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-12-03,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2014-12-05,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2014-12-08,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-12-09,Toronto Raptors,Yes,No,Yes,No,No,No
2014-15,RS,2014-12-12,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-12-14,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-12-15,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2014-12-17,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2014-12-19,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2014-12-21,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-12-22,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2014-12-27,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2014-12-28,Toronto Raptors,Yes,No,Yes,No,No,No
2014-15,RS,2014-12-30,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2015-01-02,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-04,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-08,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-10,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-12,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-14,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-16,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-18,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-01-19,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2015-01-21,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2015-01-23,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-25,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-01-27,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-01-28,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2015-01-30,Toronto Raptors,Yes,Yes,No,Yes,No,No
2014-15,RS,2015-01-31,Toronto Raptors,Yes,No,Yes,Yes,Yes,Yes
2014-15,RS,2015-02-02,Toronto Raptors,No,No,No,Yes,No,Yes
2014-15,RS,2015-02-04,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-02-06,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-02-08,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-02-11,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-02-20,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-02-21,Toronto Raptors,Yes,No,Yes,No,No,No
2014-15,RS,2015-02-23,Toronto Raptors,Yes,Yes,No,Yes,No,No
2014-15,RS,2015-02-24,Toronto Raptors,Yes,No,Yes,Yes,Yes,No
2014-15,RS,2015-02-27,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-02-28,Toronto Raptors,Yes,No,Yes,No,No,No
2014-15,RS,2015-03-02,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2015-03-04,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-06,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-08,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-10,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-13,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-15,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-03-16,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2015-03-18,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2015-03-20,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-22,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-03-24,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-03-25,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2015-03-27,Toronto Raptors,No,No,No,Yes,No,No
2014-15,RS,2015-03-30,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-04-01,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-04-03,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-04-04,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2015-04-08,Toronto Raptors,No,No,No,No,No,No
2014-15,RS,2015-04-10,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-04-11,Toronto Raptors,Yes,No,Yes,Yes,No,No
2014-15,RS,2015-04-14,Toronto Raptors,Yes,Yes,No,No,No,No
2014-15,RS,2015-04-15,Toronto Raptors,Yes,No,Yes,No,No,No
2015-16,RS,2015-10-28,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-10-30,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-11-01,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-11-03,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-11-04,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2015-11-06,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2015-11-08,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-11-10,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-11-11,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2015-11-13,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2015-11-15,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-11-17,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-11-18,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2015-11-20,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2015-11-22,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-11-25,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-11-28,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-11-29,Toronto Raptors,Yes,No,Yes,No,No,No
2015-16,RS,2015-12-02,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-12-03,Toronto Raptors,Yes,No,Yes,No,No,No
2015-16,RS,2015-12-05,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2015-12-07,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-12-09,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-12-11,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-12-13,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-12-14,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2015-12-17,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2015-12-18,Toronto Raptors,Yes,No,Yes,No,No,No
2015-16,RS,2015-12-20,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2015-12-22,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-12-26,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-12-28,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2015-12-30,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-01,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-03,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-01-04,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-01-06,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2016-01-08,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-01-09,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2015-16,RS,2016-01-14,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-18,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-20,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-22,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-24,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-26,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-28,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-01-30,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-02-01,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-02-02,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-02-04,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2016-02-08,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-02-10,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-02-19,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-02-21,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-02-22,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-02-24,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2016-02-26,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-02-28,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-02,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-04,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-06,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-08,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-10,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-12,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-14,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-03-15,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-03-17,Toronto Raptors,Yes,Yes,No,Yes,No,No
2015-16,RS,2016-03-18,Toronto Raptors,Yes,No,Yes,Yes,Yes,Yes
2015-16,RS,2016-03-20,Toronto Raptors,No,No,No,Yes,No,Yes
2015-16,RS,2016-03-23,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-03-25,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-03-26,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-03-28,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2016-03-30,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-04-01,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-04-02,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-04-05,Toronto Raptors,No,No,No,No,No,No
2015-16,RS,2016-04-07,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-04-08,Toronto Raptors,Yes,No,Yes,Yes,No,No
2015-16,RS,2016-04-10,Toronto Raptors,No,No,No,Yes,No,No
2015-16,RS,2016-04-12,Toronto Raptors,Yes,Yes,No,No,No,No
2015-16,RS,2016-04-13,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2016-17,RS,2016-10-26,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-10-28,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-10-31,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-02,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-04,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-06,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-09,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-11,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2016-11-12,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2016-11-15,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2016-11-16,Toronto Raptors,Yes,No,Yes,No,No,No
2016-17,RS,2016-11-18,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2016-11-20,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2016-11-21,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2016-17,RS,2016-11-23,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2016-11-25,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-28,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-11-30,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-02,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2016-12-03,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2016-12-05,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2016-12-08,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2016-12-09,Toronto Raptors,Yes,No,Yes,No,No,No
2016-17,RS,2016-12-12,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-14,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-16,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-18,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-20,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-23,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-26,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2016-12-28,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2016-12-29,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-01-01,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-03,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-05,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-07,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-01-08,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-01-10,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-01-13,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-15,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-17,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-01-18,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-01-20,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-01-22,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-24,Toronto Raptors,Yes,Yes,No,No,No,No
